index,Close,High,Low,n,Open,v,vw,symbol
2019-11-27 12:48:00-05:00,27.5,27.5,27.5,1,27.5,100,27.5,WEBL
2019-11-27 13:14:00-05:00,27.5,27.5,27.5,1,27.5,100,27.5,WEBL
2019-12-02 09:42:00-05:00,26.36,26.79,26.36,9,26.79,820,26.56122,WEBL
2019-12-02 10:02:00-05:00,25.74,25.74,25.74,1,25.74,100,25.74,WEBL
2019-12-02 10:06:00-05:00,25.46,25.46,25.46,8,25.46,775,25.462903,WEBL
2019-12-02 10:08:00-05:00,25.5,25.52,25.45,14,25.52,2000,25.5045,WEBL
2019-12-02 10:14:00-05:00,25.5,25.69,25.5,17,25.68,2276,25.605448,WEBL
2019-12-02 10:23:00-05:00,25.5,25.51,25.5,5,25.51,674,25.508516,WEBL
2019-12-02 10:31:00-05:00,25.34,25.34,25.34,1,25.34,100,25.34,WEBL
2019-12-02 10:33:00-05:00,25.36,25.36,25.36,1,25.36,100,25.36,WEBL
2019-12-02 10:34:00-05:00,25.33,25.33,25.33,1,25.33,100,25.33,WEBL
2019-12-02 10:46:00-05:00,25.3876,25.3999,25.3876,2,25.3999,600,25.39785,WEBL
2019-12-02 10:47:00-05:00,25.2973,25.2973,25.2973,1,25.2973,900,25.2973,WEBL
2019-12-02 11:00:00-05:00,25.3097,25.3097,25.28,2,25.28,400,25.29485,WEBL
2019-12-02 11:10:00-05:00,25.2291,25.2291,25.2291,1,25.2291,150,25.2291,WEBL
2019-12-02 11:50:00-05:00,25.54,25.54,25.495,10,25.495,1638,25.5034,WEBL
2019-12-02 12:34:00-05:00,25.4259,25.4259,25.4259,1,25.4259,150,25.4259,WEBL
2019-12-02 13:00:00-05:00,25.4341,25.4341,25.4341,1,25.4341,400,25.4341,WEBL
2019-12-02 13:11:00-05:00,25.5966,25.5966,25.5966,1,25.5966,400,25.5966,WEBL
2019-12-02 13:13:00-05:00,25.6098,25.6098,25.6098,1,25.6098,600,25.6098,WEBL
2019-12-02 13:29:00-05:00,25.68,25.68,25.6601,11,25.67,963,25.674939,WEBL
2019-12-02 13:33:00-05:00,25.6568,25.67,25.6568,5,25.67,600,25.661583,WEBL
2019-12-02 13:35:00-05:00,25.7,25.7,25.6752,5,25.7,500,25.69504,WEBL
2019-12-02 13:39:00-05:00,25.7,25.7,25.6802,9,25.7,900,25.6978,WEBL
2019-12-02 13:41:00-05:00,25.72,25.72,25.6952,7,25.72,700,25.716457,WEBL
2019-12-02 13:43:00-05:00,25.6748,25.6748,25.6748,1,25.6748,500,25.6748,WEBL
2019-12-02 13:46:00-05:00,25.7119,25.7119,25.7119,1,25.7119,400,25.7119,WEBL
2019-12-02 13:48:00-05:00,25.7398,25.7398,25.7398,1,25.7398,750,25.7398,WEBL
2019-12-02 15:58:00-05:00,25.7903,25.7903,25.7903,1,25.7903,150,25.7903,WEBL
2019-12-03 09:37:00-05:00,24.9,24.91,24.9,16,24.91,2000,24.9005,WEBL
2019-12-03 10:46:00-05:00,24.89,24.89,24.89,1,24.89,200,24.89,WEBL
2019-12-03 12:48:00-05:00,24.84,25.01,24.84,3,25.01,300,24.953333,WEBL
2019-12-03 12:49:00-05:00,24.84,25.04,24.84,3,25.04,300,24.906667,WEBL
2019-12-03 12:51:00-05:00,24.85,24.93,24.85,6,24.93,600,24.903333,WEBL
2019-12-03 12:52:00-05:00,24.74,24.74,24.74,3,24.74,1000,24.74,WEBL
2019-12-03 12:54:00-05:00,24.61,24.61,24.61,6,24.61,332,24.630596,WEBL
2019-12-03 12:57:00-05:00,24.61,24.61,24.61,3,24.61,144,24.872778,WEBL
2019-12-03 12:58:00-05:00,24.4602,24.4602,24.46,4,24.46,1378,24.460149,WEBL
2019-12-03 12:59:00-05:00,24.42,24.42,24.4105,4,24.4105,368,24.417647,WEBL
2019-12-03 13:02:00-05:00,25.3,25.3,25.3,1,25.3,200,25.3,WEBL
2019-12-03 14:36:00-05:00,25.67,25.67,25.67,1,25.67,100,25.67,WEBL
2019-12-03 14:43:00-05:00,25.34,25.34,25.34,1,25.34,100,25.34,WEBL
2019-12-03 15:02:00-05:00,25.31,25.31,25.31,1,25.31,100,25.31,WEBL
2019-12-03 15:26:00-05:00,25.58,25.59,25.58,2,25.59,200,25.585,WEBL
2019-12-03 15:28:00-05:00,25.59,25.59,25.59,1,25.59,100,25.59,WEBL
2019-12-03 15:30:00-05:00,25.56,25.56,25.56,1,25.56,500,25.56,WEBL
2019-12-03 09:30:00-05:00,26.25,26.25,26.25,1,26.25,125,26.25,WEBS
2019-12-03 09:34:00-05:00,24.976,24.976,24.976,1,24.976,350,24.976,WEBS
2019-12-03 09:49:00-05:00,25.14,25.14,25.12,10,25.12,1000,25.138,WEBS
2019-12-03 09:50:00-05:00,25.17,25.2,25.16,40,25.16,4000,25.1775,WEBS
2019-12-03 11:03:00-05:00,24.87,24.87,24.87,1,24.87,100,24.87,WEBS
2019-12-04 10:26:00-05:00,25.82,25.83,25.82,3,25.83,300,25.823333,WEBL
2019-12-04 10:28:00-05:00,25.82,25.82,25.82,1,25.82,100,25.82,WEBL
2019-12-04 11:19:00-05:00,25.61,25.61,25.61,1,25.61,103,25.61,WEBL
2019-12-04 13:11:00-05:00,25.6237,25.6237,25.6237,1,25.6237,221,25.6237,WEBL
2019-12-04 14:35:00-05:00,25.6601,25.6601,25.6601,1,25.6601,1000,25.6601,WEBL
2019-12-04 14:37:00-05:00,25.65,25.67,25.6431,3,25.67,600,25.650458,WEBL
2019-12-04 14:39:00-05:00,25.64,25.65,25.64,2,25.65,300,25.645,WEBL
2019-12-04 15:11:00-05:00,25.65,25.66,25.65,4,25.66,950,25.651053,WEBL
2019-12-04 15:54:00-05:00,25.59,25.59,25.59,1,25.59,100,25.59,WEBL
2019-12-04 13:27:00-05:00,24.1876,24.1876,24.1876,1,24.1876,125,24.1876,WEBS
2019-12-05 09:52:00-05:00,25.46,25.46,25.46,1,25.46,125,25.46,WEBL
2019-12-05 09:58:00-05:00,25.5,25.5,25.46,3,25.46,225,25.482222,WEBL
2019-12-05 10:30:00-05:00,25.295,25.295,25.295,2,25.295,120,25.3125,WEBL
2019-12-05 11:41:00-05:00,25.26,25.26,25.26,1,25.26,100,25.26,WEBL
2019-12-05 12:08:00-05:00,25.19,25.19,25.19,1,25.19,100,25.19,WEBL
2019-12-05 12:27:00-05:00,25.18,25.18,25.18,2,25.18,200,25.18,WEBL
2019-12-05 14:40:00-05:00,25.2967,25.2967,25.29,9,25.29,625,25.293216,WEBL
2019-12-05 14:57:00-05:00,25.25,25.25,25.25,13,25.25,1300,25.25,WEBL
2019-12-05 15:39:00-05:00,25.32,25.32,25.32,1,25.32,100,25.32,WEBL
2019-12-05 15:48:00-05:00,25.31,25.31,25.31,1,25.31,100,25.31,WEBL
2019-12-05 15:49:00-05:00,25.25,25.25,25.25,1,25.25,100,25.25,WEBL
2019-12-05 15:50:00-05:00,25.24,25.24,25.24,1,25.24,100,25.24,WEBL
2019-12-05 14:57:00-05:00,24.54,24.54,24.47,15,24.47,1375,24.486909,WEBS
2019-12-06 09:30:00-05:00,25.55,25.55,25.55,2,25.55,800,25.55,WEBL
2019-12-06 09:51:00-05:00,25.7494,25.7494,25.72,6,25.72,400,25.615338,WEBL
2019-12-06 09:55:00-05:00,25.765,25.765,25.75,7,25.75,520,25.75301,WEBL
2019-12-06 09:57:00-05:00,25.78,25.78,25.78,1,25.78,100,25.78,WEBL
2019-12-06 10:01:00-05:00,25.79,25.79,25.79,2,25.79,123,25.79,WEBL
2019-12-06 10:15:00-05:00,25.78,25.78,25.78,2,25.78,140,25.777143,WEBL
2019-12-06 16:00:00-05:00,25.52,25.52,25.52,2,25.52,400,25.52,WEBL
2019-12-06 10:15:00-05:00,24.05,24.05,24.05,1,24.05,100,24.05,WEBS
2019-12-06 15:03:00-05:00,24.06,24.06,24.06,1,24.06,100,24.06,WEBS
2019-12-06 15:22:00-05:00,24.13,24.13,24.13,1,24.13,100,24.13,WEBS
2019-12-10 11:36:00-05:00,25.2774,25.2774,25.2774,1,25.2774,100,25.2774,WEBL
2019-12-10 12:34:00-05:00,25.2189,25.2189,25.2189,1,25.2189,400,25.2189,WEBL
2019-12-10 15:33:00-05:00,25.0,25.0,25.0,4,25.0,900,25.0,WEBL
2019-12-10 15:42:00-05:00,24.9303,24.9303,24.9303,1,24.9303,200,24.9303,WEBL
2019-12-11 10:38:00-05:00,25.0057,25.0057,25.0057,1,25.0057,100,25.0057,WEBL
2019-12-11 11:57:00-05:00,24.99,24.99,24.99,1,24.99,500,24.99,WEBL
2019-12-11 12:42:00-05:00,24.99,24.99,24.99,2,24.99,101,24.989604,WEBL
2019-12-11 14:03:00-05:00,25.09,25.09,25.0899,4,25.0899,548,25.087733,WEBL
2019-12-11 14:07:00-05:00,25.1198,25.12,25.1198,2,25.12,200,25.1199,WEBL
2019-12-11 14:08:00-05:00,25.09,25.09,25.09,4,25.09,400,25.09,WEBL
2019-12-11 14:18:00-05:00,25.1559,25.1559,25.1559,1,25.1559,300,25.1559,WEBL
2019-12-11 14:23:00-05:00,25.16,25.16,25.16,1,25.16,100,25.16,WEBL
2019-12-11 14:25:00-05:00,25.16,25.16,25.16,1,25.16,100,25.16,WEBL
2019-12-11 14:33:00-05:00,25.15,25.15,25.15,1,25.15,100,25.15,WEBL
2019-12-11 14:40:00-05:00,25.19,25.19,25.19,1,25.19,100,25.19,WEBL
2019-12-11 15:13:00-05:00,25.27,25.27,25.27,1,25.27,100,25.27,WEBL
2019-12-11 15:53:00-05:00,25.2087,25.2087,25.2087,1,25.2087,400,25.2087,WEBL
2019-12-11 09:30:00-05:00,24.93,25.5,24.93,4,25.5,320,25.28625,WEBS
2019-12-11 09:41:00-05:00,24.7134,24.7134,24.7134,1,24.7134,200,24.7134,WEBS
2019-12-11 09:59:00-05:00,24.6786,24.6786,24.6786,1,24.6786,200,24.6786,WEBS
2019-12-11 10:03:00-05:00,24.5648,24.5648,24.5648,1,24.5648,100,24.5648,WEBS
2019-12-11 14:36:00-05:00,24.5613,24.5613,24.5613,1,24.5613,200,24.5613,WEBS
2019-12-11 14:41:00-05:00,24.5227,24.5227,24.5227,1,24.5227,120,24.5227,WEBS
2019-12-12 09:38:00-05:00,25.5,25.5,25.5,1,25.5,1200,25.5,WEBL
2019-12-12 09:49:00-05:00,25.5201,25.5201,25.5201,1,25.5201,200,25.5201,WEBL
2019-12-12 11:00:00-05:00,25.805,25.805,25.805,3,25.805,115,25.791304,WEBL
2019-12-12 11:21:00-05:00,25.6,25.6,25.6,1,25.6,100,25.6,WEBL
2019-12-12 11:55:00-05:00,25.39,25.39,25.39,3,25.39,300,25.39,WEBL
2019-12-12 12:23:00-05:00,25.39,25.39,25.39,1,25.39,100,25.39,WEBL
2019-12-12 13:21:00-05:00,25.5643,25.5643,25.5643,1,25.5643,200,25.5643,WEBL
2019-12-12 13:25:00-05:00,25.58,25.58,25.58,1,25.58,100,25.58,WEBL
2019-12-12 13:37:00-05:00,25.5951,25.5951,25.5951,1,25.5951,800,25.5951,WEBL
2019-12-12 13:41:00-05:00,25.6,25.6,25.6,1,25.6,100,25.6,WEBL
2019-12-12 15:14:00-05:00,25.58,25.58,25.58,1,25.58,100,25.58,WEBL
2019-12-12 10:01:00-05:00,24.0105,24.0105,24.0105,1,24.0105,100,24.0105,WEBS
2019-12-12 14:13:00-05:00,24.1206,24.1206,24.1206,1,24.1206,100,24.1206,WEBS
2019-12-13 09:38:00-05:00,25.7,25.7,25.7,1,25.7,130,25.7,WEBL
2019-12-13 10:03:00-05:00,26.131,26.165,26.131,2,26.165,398,26.156457,WEBL
2019-12-13 10:10:00-05:00,26.3042,26.3042,26.3042,1,26.3042,100,26.3042,WEBL
2019-12-13 10:12:00-05:00,25.72,25.72,25.715,4,25.715,800,25.7175,WEBL
2019-12-13 12:17:00-05:00,25.8347,25.8526,25.8347,3,25.84,500,25.83934,WEBL
2019-12-13 12:33:00-05:00,25.9068,25.9068,25.9068,1,25.9068,100,25.9068,WEBL
2019-12-13 13:45:00-05:00,23.87,23.87,23.87,1,23.87,100,23.87,WEBS
2019-12-13 14:20:00-05:00,23.85,23.85,23.85,1,23.85,100,23.85,WEBS
2019-12-16 09:30:00-05:00,27.0,27.0,27.0,4,27.0,485,27.0,WEBL
2019-12-16 09:40:00-05:00,26.4795,26.4795,26.4795,1,26.4795,1000,26.4795,WEBL
2019-12-16 13:00:00-05:00,26.89,26.89,26.8861,18,26.8861,2000,26.889415,WEBL
2019-12-16 13:11:00-05:00,26.86,26.86,26.86,2,26.86,200,26.86,WEBL
2019-12-16 13:48:00-05:00,26.92,26.92,26.92,1,26.92,100,26.92,WEBL
2019-12-16 14:07:00-05:00,26.93,26.93,26.93,2,26.93,102,26.930196,WEBL
2019-12-16 15:12:00-05:00,26.8156,26.8156,26.8156,1,26.8156,200,26.8156,WEBL
2019-12-17 09:30:00-05:00,27.05,27.05,27.05,5,27.05,237,27.123755,WEBL
2019-12-17 09:33:00-05:00,27.0,27.0,27.0,1,27.0,100,27.0,WEBL
2019-12-17 09:51:00-05:00,26.5,26.5,26.5,1,26.5,200,26.5,WEBL
2019-12-17 10:49:00-05:00,26.6499,26.65,26.6499,4,26.65,300,26.646687,WEBL
