Date,AGG,BIL,BND,EEM,EFA,IEF,LQD,PDBC,QQQ,SPY,TIP,TLT,VEA,VWO
2022-12-14,99.69000244140624,91.56999969482422,73.83999633789062,38.61000061035156,67.7300033569336,98.86000061035156,109.7699966430664,16.739999771118164,286.510009765625,399.3999938964844,108.48999786376952,108.16000366210938,43.709999084472656,40.34000015258789
2022-12-15,99.61000061035156,91.58999633789062,73.87999725341797,37.720001220703125,66.0,98.86000061035156,109.52999877929688,16.5,276.8900146484375,389.6300048828125,108.16000366210938,108.31999969482422,42.56999969482422,39.560001373291016
2022-12-16,99.3499984741211,91.58999633789062,73.69000244140625,37.83000183105469,65.41999816894531,98.61000061035156,109.05999755859376,16.290000915527344,274.25,383.2699890136719,107.58000183105467,107.11000061035156,42.2400016784668,39.5099983215332
2022-12-19,98.73999786376952,91.33000183105467,73.25,37.86000061035156,65.26000213623047,97.80999755859376,107.95999908447266,14.350000381469728,269.75,380.0199890136719,107.20999908447266,105.30999755859376,41.65999984741211,38.95000076293945
2022-12-20,98.06999969482422,91.33999633789062,72.7699966430664,37.84999847412109,65.5199966430664,97.0999984741211,106.69000244140624,14.40999984741211,269.5400085449219,380.5400085449219,107.18000030517578,103.44000244140624,41.86000061035156,38.81999969482422
2022-12-21,98.33999633789062,91.3499984741211,72.94000244140625,38.18999862670898,66.19999694824219,97.22000122070312,107.41999816894533,14.59000015258789,273.45001220703125,386.2300109863281,107.76000213623048,103.6999969482422,42.27999877929688,39.18000030517578
2022-12-22,98.30999755859376,91.41000366210938,72.93000030517578,37.84999847412109,65.66000366210938,97.19000244140624,107.38999938964844,14.420000076293944,266.760009765625,380.7200012207031,107.16999816894533,103.68000030517578,41.90999984741211,38.83000183105469
2022-12-23,97.97000122070312,91.41000366210938,72.52999877929688,37.79999923706055,65.88999938964844,96.75,107.05999755859376,14.68000030517578,267.3599853515625,382.9100036621094,106.93000030517578,102.16000366210938,42.119998931884766,38.75
2022-12-27,97.26000213623048,91.41000366210938,71.97000122070312,38.36000061035156,65.98999786376953,95.94000244140624,105.68000030517578,14.8100004196167,263.5799865722656,381.3999938964844,106.44000244140624,100.13999938964844,42.20000076293945,39.36000061035156
2022-12-28,97.08999633789062,91.44000244140624,71.87000274658203,37.79999923706055,65.29000091552734,95.70999908447266,105.3499984741211,14.649999618530272,260.1000061035156,376.6600036621094,106.31999969482422,99.5500030517578,41.720001220703125,38.790000915527344
2022-12-29,97.4499969482422,91.4800033569336,72.13999938964844,38.43000030517578,66.31999969482422,96.18000030517578,106.0999984741211,14.630000114440918,266.44000244140625,383.4400024414063,106.76000213623048,100.68000030517578,42.380001068115234,39.459999084472656
2022-12-30,96.98999786376952,91.47000122070312,71.83999633789062,37.900001525878906,65.63999938964844,95.77999877929688,105.43000030517578,14.779999732971191,266.2799987792969,382.4299926757813,106.44000244140624,99.55999755859376,41.970001220703125,38.97999954223633
2023-01-03,97.55999755859376,91.4800033569336,72.22000122070312,38.220001220703125,66.22000122070312,96.52999877929688,106.16000366210938,14.40999984741211,264.4800109863281,380.8200073242188,106.81999969482422,101.45999908447266,42.20000076293945,39.400001525878906
2023-01-04,98.0999984741211,91.47000122070312,72.62999725341797,39.369998931884766,67.0999984741211,97.2699966430664,106.93000030517578,14.119999885559082,265.739990234375,383.760009765625,106.88999938964844,102.8499984741211,42.83000183105469,40.41999816894531
2023-01-05,98.0199966430664,91.5,72.55000305175781,39.25,66.43000030517578,97.12999725341795,106.8499984741211,14.0600004196167,261.5799865722656,379.3800048828125,106.91999816894533,103.27999877929688,42.34999847412109,40.29999923706055
2023-01-06,99.08999633789062,91.48999786376952,73.3499984741211,40.06999969482422,68.12999725341797,98.37999725341795,108.5999984741211,14.149999618530272,268.79998779296875,388.0799865722656,107.9000015258789,105.18000030517578,43.52000045776367,40.9900016784668
2023-01-09,99.33999633789062,91.51000213623048,73.55000305175781,40.369998931884766,68.41999816894531,98.62999725341795,109.02999877929688,14.350000381469728,270.5400085449219,387.8599853515625,108.1500015258789,105.73999786376952,43.709999084472656,41.209999084472656
2023-01-10,98.95999908447266,91.5,73.26000213623047,40.65999984741211,68.62000274658203,98.01000213623048,108.66000366210938,14.359999656677246,272.8299865722656,390.5799865722656,107.70999908447266,103.98999786376952,43.81999969482422,41.5
2023-01-11,99.56999969482422,91.5,73.6500015258789,40.83000183105469,69.13999938964844,98.63999938964844,109.58999633789062,14.619999885559082,277.54998779296875,395.5199890136719,108.16999816894533,105.68000030517578,44.150001525878906,41.66999816894531
2023-01-12,100.29000091552734,91.56999969482422,74.22000122070312,41.02999877929688,70.16000366210938,99.5199966430664,110.83000183105467,14.770000457763672,279.04998779296875,396.9599914550781,109.0199966430664,107.76000213623048,44.790000915527344,41.86000061035156
2023-01-13,99.91999816894533,91.58000183105467,73.97000122070312,41.29999923706055,70.52999877929688,98.98999786376952,110.47000122070312,14.920000076293944,280.9700012207031,398.5,108.16999816894533,106.75,45.02000045776367,42.13999938964844
2023-01-17,99.73999786376952,91.58000183105467,73.87000274658203,41.06999969482422,70.75,98.68000030517578,110.06999969482422,15.020000457763672,281.5400085449219,397.7699890136719,107.86000061035156,106.05999755859376,45.150001525878906,41.91999816894531
2023-01-18,100.7300033569336,91.58999633789062,74.55000305175781,40.790000915527344,70.5,100.0199966430664,111.36000061035156,14.850000381469728,277.8800048828125,391.489990234375,108.5999984741211,108.62999725341795,44.95000076293945,41.66999816894531
2023-01-19,100.5,91.62999725341795,74.4000015258789,41.09999847412109,70.38999938964844,99.83000183105467,111.12999725341795,15.010000228881836,275.1499938964844,388.6400146484375,109.2699966430664,107.9499969482422,44.900001525878906,42.0
2023-01-20,100.08999633789062,91.63999938964844,74.06999969482422,41.72999954223633,71.01000213623047,99.16999816894533,110.5500030517578,15.09000015258789,282.67999267578125,395.8800048828125,108.6500015258789,106.1999969482422,45.36000061035156,42.4900016784668
2023-01-23,99.83999633789062,91.63999938964844,73.88999938964844,42.02999877929688,71.30000305175781,98.8499984741211,110.2300033569336,15.170000076293944,288.9599914550781,400.6300048828125,108.5500030517578,105.6999969482422,45.54999923706055,42.79999923706055
2023-01-24,100.27999877929688,91.6500015258789,74.22000122070312,42.060001373291016,71.20999908447266,99.41999816894533,110.80999755859376,15.079999923706056,288.3699951171875,400.2000122070313,109.16999816894533,107.22000122070312,45.540000915527344,42.84000015258789
2023-01-25,100.4000015258789,91.66000366210938,74.30999755859375,42.09999847412109,71.68000030517578,99.52999877929688,110.86000061035156,15.020000457763672,287.7300109863281,400.3500061035156,109.38999938964844,107.4800033569336,45.77000045776367,42.84999847412109
2023-01-26,100.2300033569336,91.70999908447266,74.16999816894531,42.5,71.73999786376953,99.16999816894533,110.81999969482422,15.100000381469728,293.3399963378906,404.75,109.37999725341795,106.9800033569336,45.90999984741211,43.18000030517578
2023-01-27,100.08000183105467,91.72000122070312,74.08999633789062,42.29999923706055,71.5999984741211,99.0199966430664,110.5,14.899999618530272,296.260009765625,405.6799926757813,109.13999938964844,106.70999908447266,45.86000061035156,42.88999938964844
2023-01-30,99.80999755859376,91.72000122070312,73.87999725341797,41.45000076293945,71.13999938964844,98.70999908447266,110.08000183105467,14.6899995803833,290.2699890136719,400.5899963378906,108.61000061035156,106.31999969482422,45.47999954223633,42.119998931884766
2023-01-31,100.22000122070312,91.7300033569336,74.22000122070312,41.36000061035156,71.55000305175781,99.20999908447266,110.87000274658205,14.949999809265137,294.6199951171875,406.4800109863281,108.6500015258789,107.16999816894533,45.7599983215332,42.22999954223633
2023-02-01,100.68000030517578,91.4000015258789,74.5199966430664,41.869998931884766,72.19000244140625,99.70999908447266,111.6500015258789,14.649999618530272,300.9200134277344,410.7999877929688,109.37999725341795,108.18000030517578,46.16999816894531,42.65999984741211
2023-02-02,100.79000091552734,91.44000244140624,74.56999969482422,41.619998931884766,72.08999633789062,99.66999816894533,111.80999755859376,14.5,311.7200012207031,416.7799987792969,109.2300033569336,108.31999969482422,46.15999984741211,42.36000061035156
2023-02-03,99.81999969482422,91.45999908447266,73.91000366210938,40.880001068115234,71.41999816894531,98.5999984741211,110.54000091552734,14.15999984741211,306.17999267578125,412.3500061035156,108.20999908447266,106.6999969482422,45.63999938964844,41.68999862670898
2023-02-06,99.2699966430664,91.47000122070312,73.44999694824219,40.27999877929688,70.69000244140625,97.75,109.69000244140624,14.210000038146973,303.5899963378906,409.8299865722656,107.77999877929688,105.91000366210938,45.150001525878906,41.2599983215332
2023-02-07,99.0999984741211,91.4800033569336,73.3499984741211,40.43999862670898,71.29000091552734,97.51000213623048,109.33000183105467,14.489999771118164,309.8800048828125,415.1900024414063,108.05999755859376,105.05999755859376,45.56999969482422,41.34000015258789
2023-02-08,99.23999786376952,91.4800033569336,73.4800033569336,40.38999938964844,70.8499984741211,97.87000274658205,109.44000244140624,14.520000457763672,304.3699951171875,410.6499938964844,108.62000274658205,105.55999755859376,45.29999923706055,41.2599983215332
2023-02-09,98.8499984741211,91.51000213623048,73.18000030517578,40.58000183105469,70.9800033569336,97.43000030517578,108.5199966430664,14.380000114440918,301.67999267578125,407.0899963378906,108.06999969482422,104.55999755859376,45.34000015258789,41.41999816894531
2023-02-10,98.41999816894533,91.5199966430664,72.87000274658203,40.18999862670898,70.66999816894531,96.95999908447266,107.76000213623048,14.59000015258789,299.70001220703125,408.0400085449219,107.68000030517578,103.38999938964844,45.209999084472656,41.06999969482422
2023-02-13,98.72000122070312,91.54000091552734,73.06999969482422,40.52000045776367,71.37999725341797,97.19000244140624,108.16000366210938,14.579999923706056,304.5,412.8299865722656,107.86000061035156,104.26000213623048,45.59999847412109,41.43999862670898
2023-02-14,98.37000274658205,91.54000091552734,72.81999969482422,40.45000076293945,71.51000213623047,96.75,107.88999938964844,14.630000114440918,306.75,412.6400146484375,107.5,104.0199966430664,45.63999938964844,41.31999969482422
2023-02-15,98.18000030517578,91.55999755859376,72.66000366210938,40.11000061035156,71.19000244140625,96.45999908447266,107.4800033569336,14.4399995803833,309.1000061035156,413.9800109863281,107.5,103.0500030517578,45.40999984741211,41.119998931884766
2023-02-16,97.7699966430664,91.61000061035156,72.37999725341797,40.119998931884766,70.83999633789062,96.13999938964844,106.62000274658205,14.399999618530272,303.29998779296875,408.2799987792969,107.23999786376952,101.58999633789062,45.20000076293945,41.040000915527344
2023-02-17,98.0,91.62000274658205,72.54000091552734,39.68000030517578,71.0199966430664,96.41000366210938,107.04000091552734,14.279999732971191,301.1600036621094,407.260009765625,107.4499969482422,102.37999725341795,45.27000045776367,40.709999084472656
2023-02-21,97.08000183105467,91.62000274658205,71.91000366210938,39.18000030517578,70.23999786376953,95.36000061035156,105.5199966430664,14.3100004196167,294.0299987792969,399.0899963378906,106.97000122070312,100.38999938964844,44.70000076293945,40.2599983215332
2023-02-22,97.33999633789062,91.6500015258789,72.06999969482422,38.9900016784668,69.8499984741211,95.52999877929688,105.81999969482422,14.109999656677246,294.25,398.5400085449219,106.91000366210938,101.30999755859376,44.43999862670898,40.09000015258789
2023-02-23,97.69000244140624,91.68000030517578,72.33000183105469,39.18000030517578,70.20999908447266,95.9000015258789,106.6500015258789,14.210000038146973,296.82000732421875,400.6600036621094,107.26000213623048,102.3000030517578,44.70000076293945,40.22999954223633
2023-02-24,97.12999725341795,91.69000244140624,71.93000030517578,38.29999923706055,69.04000091552734,95.31999969482422,105.8499984741211,14.149999618530272,291.8500061035156,396.3800048828125,106.55999755859376,100.97000122070312,44.0,39.459999084472656
2023-02-27,97.31999969482422,91.6999969482422,72.05000305175781,38.5,69.86000061035156,95.61000061035156,105.87999725341795,14.170000076293944,293.94000244140625,397.7300109863281,106.77999877929688,101.25,44.4900016784668,39.65999984741211
2023-02-28,97.30999755859376,91.70999908447266,72.06999969482422,38.22999954223633,69.3499984741211,95.76000213623048,105.91999816894533,14.229999542236328,293.5599975585937,396.260009765625,107.18000030517578,101.70999908447266,44.16999816894531,39.41999816894531
2023-03-01,96.5199966430664,91.45999908447266,71.4800033569336,39.04999923706055,69.72000122070312,94.8000030517578,104.88999938964844,14.479999542236328,291.20001220703125,394.739990234375,106.77999877929688,100.37000274658205,44.45000076293945,40.209999084472656
2023-03-02,96.31999969482422,91.48999786376952,71.33000183105469,39.18999862670898,69.86000061035156,94.41000366210938,104.9800033569336,14.43000030517578,293.6099853515625,397.80999755859375,106.86000061035156,99.4800033569336,44.52000045776367,40.38999938964844
2023-03-03,97.08000183105467,91.51000213623048,71.87999725341797,39.540000915527344,70.87999725341797,95.16999816894533,106.16999816894533,14.670000076293944,299.67999267578125,404.1900024414063,108.01000213623048,101.88999938964844,45.16999816894531,40.68999862670898
2023-03-06,96.83999633789062,91.5199966430664,71.70999908447266,39.400001525878906,70.69999694824219,95.0,105.87999725341795,14.600000381469728,300.0199890136719,404.4700012207031,107.43000030517578,101.0999984741211,45.060001373291016,40.54999923706055
2023-03-07,96.70999908447266,91.5199966430664,71.62999725341797,38.7400016784668,69.5199966430664,95.01000213623048,105.58000183105467,14.270000457763672,296.3399963378906,398.2699890136719,106.75,101.72000122070312,44.2400016784668,39.95000076293945
2023-03-08,96.61000061035156,91.54000091552734,71.56999969482422,38.900001525878906,69.9000015258789,94.9800033569336,105.41000366210938,14.1899995803833,297.82000732421875,398.9200134277344,106.23999786376952,101.81999969482422,44.470001220703125,40.15999984741211
2023-03-09,96.95999908447266,91.55999755859376,71.80999755859375,38.040000915527344,69.38999938964844,95.56999969482422,105.30999755859376,14.010000228881836,292.6600036621094,391.55999755859375,106.5199966430664,102.06999969482422,44.02999877929688,39.34000015258789
2023-03-10,98.08999633789062,91.58000183105467,72.66999816894531,37.84000015258789,68.6500015258789,97.33000183105467,106.81999969482422,14.170000076293944,288.54998779296875,385.9100036621094,108.08999633789062,105.58999633789062,43.59999847412109,39.119998931884766
2023-03-13,98.87000274658205,91.5999984741211,73.25,37.900001525878906,68.18000030517578,98.51000213623048,106.91000366210938,14.079999923706056,290.69000244140625,385.3599853515625,108.91000366210938,105.83000183105467,43.34999847412109,39.08000183105469
2023-03-14,98.29000091552734,91.61000061035156,72.79000091552734,37.91999816894531,69.08999633789062,97.58000183105467,106.58999633789062,13.899999618530272,297.3699951171875,391.7300109863281,108.30999755859376,104.08999633789062,43.86000061035156,39.09999847412109
2023-03-15,99.2699966430664,91.66000366210938,73.54000091552734,37.27000045776367,66.94999694824219,98.98999786376952,107.61000061035156,13.579999923706056,298.92999267578125,389.2799987792969,109.62999725341795,106.0999984741211,42.54999923706055,38.45000076293945
2023-03-16,98.87999725341795,91.6999969482422,73.19000244140625,37.84000015258789,67.98999786376953,98.0999984741211,107.4499969482422,13.630000114440918,306.8099975585937,396.1099853515625,108.38999938964844,105.2699966430664,43.209999084472656,38.93999862670898
2023-03-17,99.5,91.72000122070312,73.72000122070312,37.61000061035156,67.18000030517578,99.26000213623048,107.98999786376952,13.579999923706056,305.3599853515625,389.989990234375,108.62000274658205,106.8499984741211,42.709999084472656,38.7400016784668
2023-03-20,99.0999984741211,91.7300033569336,73.4000015258789,37.75,68.2300033569336,98.86000061035156,107.66999816894533,13.640000343322754,305.9700012207031,393.739990234375,108.72000122070312,105.91000366210938,43.20000076293945,38.77999877929688
2023-03-21,98.8000030517578,91.7300033569336,73.19999694824219,38.09000015258789,69.26000213623047,98.0,108.19000244140624,13.6899995803833,310.3399963378906,398.9100036621094,108.48999786376952,105.0,43.7599983215332,39.18999862670898
2023-03-22,99.75,91.75,73.8499984741211,38.2400016784668,69.0199966430664,99.29000091552734,108.81999969482422,13.739999771118164,306.1199951171875,392.1099853515625,109.9800033569336,106.4000015258789,43.59000015258789,39.310001373291016
2023-03-23,99.98999786376952,91.79000091552734,74.0199966430664,38.77000045776367,69.02999877929688,99.86000061035156,109.12999725341795,13.699999809265137,309.75,393.1700134277344,110.18000030517578,106.4000015258789,43.619998931884766,39.790000915527344
2023-03-24,100.16000366210938,91.80999755859376,74.16999816894531,38.66999816894531,68.81999969482422,99.88999938964844,109.47000122070312,13.75,310.8900146484375,395.75,109.9000015258789,106.8499984741211,43.470001220703125,39.709999084472656
2023-03-27,99.08000183105467,91.8000030517578,73.4000015258789,38.459999084472656,69.47000122070312,98.66000366210938,108.16000366210938,14.010000228881836,308.760009765625,396.489990234375,109.04000091552734,104.33999633789062,43.84999847412109,39.52000045776367
2023-03-28,98.93000030517578,91.81999969482422,73.2699966430664,39.0099983215332,69.5,98.5999984741211,107.9800033569336,14.06999969482422,307.1199951171875,395.6000061035156,109.37999725341795,104.52999877929688,43.90999984741211,39.9900016784668
2023-03-29,99.0500030517578,91.81999969482422,73.3499984741211,39.119998931884766,70.33999633789062,98.43000030517578,108.4800033569336,14.0,312.7200012207031,401.3500061035156,109.58999633789062,104.31999969482422,44.40999984741211,40.130001068115234
2023-03-30,99.16000366210938,91.83999633789062,73.44999694824219,39.5099983215332,71.16000366210938,98.58000183105467,108.62999725341795,14.09000015258789,315.67999267578125,403.7000122070313,109.6999969482422,104.8000030517578,44.959999084472656,40.52000045776367
2023-03-31,99.63999938964844,91.81999969482422,73.83000183105469,39.459999084472656,71.5199966430664,99.12000274658205,109.61000061035156,14.220000267028809,320.92999267578125,409.3900146484375,110.25,106.37000274658205,45.16999816894531,40.400001525878906
2023-04-03,99.81999969482422,91.47000122070312,73.95999908447266,39.540000915527344,72.08999633789062,99.38999938964844,109.93000030517578,14.460000038146973,320.1499938964844,410.9500122070313,110.31999969482422,106.5999984741211,45.540000915527344,40.56999969482422
2023-04-04,100.19000244140624,91.4800033569336,74.26000213623047,39.540000915527344,72.0999984741211,100.02999877929688,110.06999969482422,14.449999809265137,319.07000732421875,408.6700134277344,110.63999938964844,107.12999725341795,45.52999877929688,40.61000061035156
2023-04-05,100.52999877929688,91.52999877929688,74.45999908447266,39.22999954223633,71.5999984741211,100.4499969482422,110.43000030517578,14.5,315.9200134277344,407.6000061035156,110.9000015258789,108.25,45.18000030517578,40.25
2023-04-06,100.44000244140624,91.54000091552734,74.44000244140625,39.38999938964844,71.94000244140625,100.4800033569336,110.33000183105467,14.449999809265137,318.04998779296875,409.1900024414063,111.1500015258789,108.52999877929688,45.33000183105469,40.4900016784668
2023-04-10,99.75,91.5500030517578,73.94000244140625,39.43000030517578,71.88999938964844,99.48999786376952,109.81999969482422,14.479999542236328,317.8699951171875,409.6099853515625,110.36000061035156,106.77999877929688,45.369998931884766,40.400001525878906
2023-04-11,99.80999755859376,91.55999755859376,73.97000122070312,39.66999816894531,72.12999725341797,99.4499969482422,109.79000091552734,14.5600004196167,315.8299865722656,409.7200012207031,110.5500030517578,107.0,45.56999969482422,40.70000076293945
2023-04-12,99.93000030517578,91.58000183105467,74.05000305175781,39.38999938964844,72.58999633789062,99.73999786376952,109.55999755859376,14.649999618530272,313.0400085449219,408.0499877929688,110.58999633789062,106.88999938964844,45.83000183105469,40.38999938964844
2023-04-13,99.88999938964844,91.62999725341795,74.01000213623047,39.93000030517578,73.5199966430664,99.41000366210938,109.75,14.649999618530272,319.1700134277344,413.4700012207031,110.31999969482422,106.0500030517578,46.5,40.880001068115234
2023-04-14,99.4000015258789,91.62999725341795,73.68000030517578,39.720001220703125,73.22000122070312,98.91999816894533,109.38999938964844,14.65999984741211,318.57000732421875,412.4599914550781,109.83999633789062,105.08000183105467,46.27000045776367,40.65999984741211
2023-04-17,98.9000015258789,91.6500015258789,73.27999877929688,39.88999938964844,73.08999633789062,98.29000091552734,108.6999969482422,14.609999656677246,318.8399963378906,413.9400024414063,109.33999633789062,103.83000183105467,46.22999954223633,40.880001068115234
2023-04-18,99.04000091552734,91.66000366210938,73.38999938964844,39.84000015258789,73.48999786376953,98.4499969482422,109.05999755859376,14.649999618530272,318.8599853515625,414.2099914550781,109.4499969482422,104.1999969482422,46.40999984741211,40.79999923706055
2023-04-19,98.88999938964844,91.66999816894533,73.29000091552734,39.43999862670898,73.26000213623047,98.23999786376952,108.5199966430664,14.449999809265137,318.7099914550781,414.1400146484375,109.33999633789062,104.0999984741211,46.22999954223633,40.380001068115234
2023-04-20,99.33999633789062,91.73999786376952,73.61000061035156,39.380001068115234,73.26000213623047,98.80999755859376,108.93000030517578,14.3100004196167,316.2799987792969,411.8800048828125,109.69000244140624,104.98999786376952,46.25,40.33000183105469
2023-04-21,99.16999816894533,91.7300033569336,73.4800033569336,39.0099983215332,73.62999725341797,98.56999969482422,109.0,14.279999732971191,316.6099853515625,412.2000122070313,109.73999786376952,104.4000015258789,46.400001525878906,39.95000076293945
2023-04-24,99.55999755859376,91.73999786376952,73.7699966430664,38.91999816894531,73.81999969482422,99.0500030517578,109.4800033569336,14.369999885559082,315.95001220703125,412.6300048828125,110.16000366210938,105.41000366210938,46.4900016784668,39.900001525878906
2023-04-25,100.18000030517578,91.7300033569336,74.25,38.18999862670898,72.79000091552734,100.02999877929688,109.95999908447266,14.199999809265137,309.989990234375,406.0799865722656,110.80999755859376,106.95999908447266,45.7599983215332,39.220001220703125
2023-04-26,99.80999755859376,91.75,73.98999786376953,38.40999984741211,72.73999786376953,99.63999938964844,109.4800033569336,13.970000267028809,311.8699951171875,404.3599853515625,110.41999816894533,105.81999969482422,45.77000045776367,39.4900016784668
2023-04-27,99.4499969482422,91.77999877929688,73.66999816894531,38.93000030517578,73.6500015258789,98.98999786376952,109.08000183105467,14.0,320.3500061035156,412.4100036621094,110.0500030517578,104.7699966430664,46.34999847412109,40.0
2023-04-28,99.95999908447266,91.77999877929688,74.08000183105469,39.130001068115234,73.62000274658203,99.7300033569336,109.93000030517578,14.149999618530272,322.5599975585937,415.9299926757813,110.18000030517578,106.45999908447266,46.36000061035156,40.2400016784668
2023-05-01,98.69000244140624,91.43000030517578,73.13999938964844,39.0,73.51000213623047,98.31999969482422,107.79000091552734,14.039999961853027,322.19000244140625,415.510009765625,108.6999969482422,103.12999725341795,46.31999969482422,40.11000061035156
2023-05-02,99.6500015258789,91.41000366210938,73.86000061035156,38.619998931884766,72.7699966430664,99.5999984741211,109.08999633789062,13.699999809265137,319.3800048828125,410.8399963378906,109.52999877929688,105.6999969482422,45.83000183105469,39.68999862670898
2023-05-03,100.08999633789062,91.41999816894533,74.16999816894531,38.560001373291016,72.95999908447266,100.25,109.2699966430664,13.5,317.2900085449219,408.0199890136719,110.02999877929688,106.29000091552734,45.91999816894531,39.68000030517578
2023-05-04,99.97000122070312,91.4499969482422,74.06999969482422,38.869998931884766,72.80999755859375,100.2300033569336,108.97000122070312,13.5600004196167,316.1700134277344,405.1300048828125,110.0,105.23999786376952,45.84999847412109,40.02000045776367
2023-05-05,99.6500015258789,91.47000122070312,73.80000305175781,39.38999938964844,73.87999725341797,99.69000244140624,108.54000091552734,13.869999885559082,322.8900146484375,412.6300048828125,109.77999877929688,104.88999938964844,46.59000015258789,40.45000076293945
2023-05-08,99.0999984741211,91.4800033569336,73.44999694824219,39.40999984741211,73.9000015258789,99.08000183105467,107.76000213623048,13.960000038146973,323.69000244140625,412.739990234375,109.37000274658205,103.41999816894533,46.61000061035156,40.459999084472656
2023-05-09,99.01000213623048,91.48999786376952,73.37000274658203,39.16999816894531,73.5999984741211,98.95999908447266,107.72000122070312,13.979999542236328,321.6400146484375,410.9299926757813,109.20999908447266,103.0500030517578,46.43000030517578,40.209999084472656
2023-05-10,99.6500015258789,91.5,73.81999969482422,39.150001525878906,73.44999694824219,99.6999969482422,108.56999969482422,13.9399995803833,325.1400146484375,412.8500061035156,109.56999969482422,104.0500030517578,46.36000061035156,40.220001220703125
2023-05-11,99.9499969482422,91.55999755859376,74.05999755859375,39.0099983215332,73.2699966430664,100.06999969482422,108.98999786376952,13.68000030517578,326.20001220703125,412.1300048828125,109.80999755859376,105.1500015258789,46.150001525878906,40.060001373291016
2023-05-12,99.38999938964844,91.58000183105467,73.66999816894531,38.54999923706055,73.13999938964844,99.47000122070312,108.31999969482422,13.59000015258789,325.0299987792969,411.5899963378906,109.41999816894533,104.2699966430664,46.04999923706055,39.61000061035156
2023-05-15,99.13999938964844,91.58999633789062,73.4800033569336,39.2599983215332,73.69999694824219,99.25,107.73999786376952,13.75,326.7900085449219,413.010009765625,109.26000213623048,103.19000244140624,46.45000076293945,40.29999923706055
2023-05-16,98.91000366210938,91.58000183105467,73.30000305175781,38.97999954223633,73.0,98.93000030517578,107.1999969482422,13.609999656677246,327.1600036621094,410.25,108.97000122070312,102.87999725341795,45.970001220703125,40.02000045776367
2023-05-17,98.76000213623048,91.5999984741211,73.16999816894531,39.15999984741211,73.33999633789062,98.61000061035156,107.19000244140624,13.779999732971191,331.1199951171875,415.2300109863281,108.91999816894533,102.58000183105467,46.209999084472656,40.15999984741211
2023-05-18,98.3000030517578,91.6500015258789,72.87000274658203,38.95000076293945,73.2300033569336,98.0,106.73999786376952,13.640000343322754,337.2699890136719,419.2300109863281,108.55999755859376,101.81999969482422,46.119998931884766,39.90999984741211
2023-05-19,98.08000183105467,91.6500015258789,72.66999816894531,38.97999954223633,73.66000366210938,97.62999725341795,106.61000061035156,13.619999885559082,336.510009765625,418.6199951171875,108.3000030517578,101.0999984741211,46.400001525878906,39.88999938964844
2023-05-22,97.98999786376952,91.66000366210938,72.6500015258789,39.29999923706055,73.68000030517578,97.4499969482422,106.56999969482422,13.619999885559082,337.6400146484375,418.7900085449219,108.0999984741211,100.73999786376952,46.43999862670898,40.150001525878906
2023-05-23,98.0999984741211,91.66000366210938,72.69999694824219,38.68999862670898,72.5999984741211,97.61000061035156,106.79000091552734,13.68000030517578,333.3599853515625,414.0899963378906,108.43000030517578,101.02999877929688,45.790000915527344,39.54999923706055
2023-05-24,97.8499984741211,91.66000366210938,72.5,38.400001525878906,71.54000091552734,97.36000061035156,106.37000274658205,13.699999809265137,331.6499938964844,411.0899963378906,108.08999633789062,100.52999877929688,45.13999938964844,39.27000045776367
2023-05-25,97.48999786376952,91.72000122070312,72.2300033569336,38.31999969482422,71.44000244140625,96.75,106.0199966430664,13.479999542236328,339.7200012207031,414.6499938964844,107.5999984741211,100.27999877929688,45.040000915527344,39.20000076293945
2023-05-26,97.56999969482422,91.73999786376952,72.31999969482422,39.0,72.13999938964844,96.93000030517578,106.47000122070312,13.699999809265137,348.3999938964844,420.0199890136719,107.7300033569336,101.08999633789062,45.459999084472656,39.84999847412109
2023-05-30,98.22000122070312,91.75,72.80000305175781,38.54999923706055,71.41000366210938,97.69000244140624,107.2699966430664,13.369999885559082,349.9800109863281,420.1799926757813,108.16000366210938,102.0999984741211,45.06999969482422,39.33000183105469
2023-05-31,98.56999969482422,91.7699966430664,73.04000091552734,38.18999862670898,70.66999816894531,98.05999755859376,107.62000274658205,13.229999542236328,347.989990234375,417.8500061035156,108.3000030517578,102.98999786376952,44.630001068115234,39.04999923706055
2023-06-01,98.61000061035156,91.4499969482422,73.05000305175781,38.869998931884766,71.72000122070312,98.0999984741211,107.5999984741211,13.43000030517578,352.010009765625,421.8200073242188,108.16000366210938,103.12000274658205,45.31999969482422,39.720001220703125
2023-06-02,98.08999633789062,91.45999908447266,72.63999938964844,39.540000915527344,72.6500015258789,97.31999969482422,107.30999755859376,13.630000114440918,354.6499938964844,427.9200134277344,107.62999725341795,101.98999786376952,45.9900016784668,40.34999847412109
2023-06-05,98.08000183105467,91.45999908447266,72.6500015258789,39.52999877929688,72.2300033569336,97.29000091552734,107.08000183105467,13.609999656677246,354.8999938964844,427.1000061035156,107.7699966430664,101.8000030517578,45.70000076293945,40.310001373291016
2023-06-06,98.1999969482422,91.4800033569336,72.75,39.880001068115234,72.83000183105469,97.3499984741211,107.29000091552734,13.609999656677246,354.8399963378906,428.0299987792969,107.83000183105467,102.4000015258789,46.09999847412109,40.619998931884766
